"codigo","lat","e/w","lon","n/s","nome sem acento","uf","nome original","altitude","area"
4944,"-00.53.44","W","+52.00.08","N","serra do navio","AP","Serra do Navio",0.000,7791.300
4945,"-13.33.45","W","-43.35.48","S","serra do ramalho","BA","Serra do Ramalho",0.000,2678.300
4946,"-19.06.41","W","-46.41.23","S","serra do salitre","MG","Serra do Salitre",1203.000,1301.700
4947,"-17.46.57","W","-40.14.51","S","serra dos aimores","MG","Serra dos Aimorés",209.000,216.000
4948,"-07.12.55","W","-38.22.11","S","serra grande","PB","Serra Grande",593.000,71.600
4949,"-22.36.44","W","-46.42.02","S","serra negra","SP","Serra Negra",925.000,203.500
4950,"-06.39.56","W","-37.23.50","S","serra negra do norte","RN","Serra Negra do Norte",167.000,525.200
4951,"-12.09.37","W","-39.19.54","S","serra preta","BA","Serra Preta",311.000,540.900
4952,"-07.10.42","W","-35.40.30","S","serra redonda","PB","Serra Redonda",391.000,59.800
4953,"-07.59.31","W","-38.17.54","S","serra talhada","PE","Serra Talhada",429.000,2965.300
4954,"-21.12.41","W","-47.35.44","S","serrana","SP","Serrana",427.000,126.100
4955,"-21.32.53","W","-46.02.23","S","serrania","MG","Serrania",875.000,212.000
4956,"-01.51.23","W","-45.07.21","S","serrano do maranhao","MA","Serrano do Maranhão",0.000,1587.300
4957,"-18.18.22","W","-51.57.44","S","serranopolis","GO","Serranópolis",742.000,5544.000
4958,"-15.49.43","W","-42.52.17","S","serranopolis de minas","MG","Serranópolis de Minas",621.000,555.000
4959,"-25.22.48","W","-54.03.06","S","serranopolis do iguacu","PR","Serranópolis do Iguaçu",320.000,483.900
4960,"-21.53.25","W","-44.30.36","S","serranos","MG","Serranos",1031.000,213.000
4961,"-06.50.00","W","-35.37.30","S","serraria","PB","Serraria",533.000,85.200
4962,"-11.39.51","W","-39.00.27","S","serrinha","BA","Serrinha",379.000,808.700
4963,"-06.16.34","W","-35.29.56","S","serrinha","RN","Serrinha",90.000,192.300
4964,"-06.06.36","W","-37.57.23","S","serrinha dos pintos","RN","Serrinha dos Pintos",615.000,124.800
4965,"-07.56.00","W","-39.17.45","S","serrita","PE","Serrita",419.000,1602.300
4966,"-18.36.17","W","-43.22.46","S","serro","MG","Serro",781.000,1244.100
4967,"-11.24.57","W","-40.18.06","S","serrolandia","BA","Serrolândia",478.000,375.200
4968,"-23.02.13","W","-50.50.18","S","sertaneja","PR","Sertaneja",401.000,441.200
4969,"-08.04.25","W","-37.15.52","S","sertania","PE","Sertânia",558.000,2359.400
4970,"-23.03.31","W","-51.02.11","S","sertanopolis","PR","Sertanópolis",361.000,513.300
4971,"-27.58.47","W","-52.15.35","S","sertao","RS","Sertão",735.000,443.800
4972,"-30.27.37","W","-51.36.12","S","sertao santana","RS","Sertão Santana",75.000,250.500
4973,"-06.45.05","W","-35.26.32","S","sertaozinho","PB","Sertãozinho",135.000,31.700
4974,"-21.08.16","W","-47.59.25","S","sertaozinho","SP","Sertãozinho",579.000,403.900
4975,"-24.23.16","W","-47.55.32","S","sete barras","SP","Sete Barras",30.000,1054.400
4976,"-28.07.52","W","-54.27.48","S","sete de setembro","RS","Sete de Setembro",273.000,145.100
4977,"-19.27.57","W","-44.14.48","S","sete lagoas","MG","Sete Lagoas",761.000,539.000
4978,"-23.58.13","W","-55.02.08","S","sete quedas","MS","Sete Quedas",407.000,827.800
4979,"-17.43.32","W","-42.16.22","S","setubinha","MG","Setubinha",731.000,185.000
4980,"-27.25.59","W","-52.06.58","S","severiano de almeida","RS","Severiano de Almeida",476.000,162.800
4981,"-05.46.38","W","-37.57.28","S","severiano melo","RN","Severiano Melo",147.000,141.300
4982,"-20.48.34","W","-48.48.10","S","severinia","SP","Severínia",605.000,140.800
4983,"-28.35.52","W","-49.25.28","S","sideropolis","SC","Siderópolis",147.000,262.900
4984,"-20.55.55","W","-54.57.41","S","sidrolandia","MS","Sidrolândia",484.000,5300.900
4985,"-04.54.50","W","-41.44.00","S","sigefredo pacheco","PI","Sigefredo Pacheco",230.000,992.800
4986,"-22.39.03","W","-42.23.30","S","silva jardim","RJ","Silva Jardim",35.000,940.700
4987,"-16.39.32","W","-48.36.29","S","silvania","GO","Silvânia",898.000,2869.800
4988,"-11.08.48","W","-48.10.09","S","silvanopolis","TO","Silvanópolis",269.000,1305.000
4989,"-29.38.33","W","-53.35.08","S","silveira martins","RS","Silveira Martins",431.000,122.800
4990,"-21.09.32","W","-43.12.55","S","silveirania","MG","Silveirânia",512.000,157.900
4991,"-22.39.52","W","-44.51.10","S","silveiras","SP","Silveiras",615.000,415.700
4992,"-02.50.20","W","-58.12.33","S","silves","AM","Silves",46.000,3747.200
4993,"-22.01.46","W","-45.50.06","S","silvianopolis","MG","Silvianópolis",897.000,312.900
4994,"-10.44.18","W","-37.48.40","S","simao dias","SE","Simão Dias",263.000,560.800
4995,"-21.57.49","W","-43.18.43","S","simao pereira","MG","Simão Pereira",472.000,135.100
4996,"-07.35.56","W","-40.49.04","S","simoes","PI","Simões",437.000,1103.700
4997,"-12.47.04","W","-38.24.14","S","simoes filho","BA","Simões Filho",52.000,193.000
4998,"-14.28.25","W","-46.29.00","S","simolandia","GO","Simolândia",500.000,344.000
4999,"-20.07.26","W","-42.00.05","S","simonesia","MG","Simonésia",591.000,489.300
5000,"-07.51.14","W","-41.54.37","S","simplicio mendes","PI","Simplício Mendes",302.000,1362.200
5001,"-29.32.19","W","-52.31.18","S","sinimbu","RS","Sinimbu",77.000,508.100
5002,"-11.51.51","W","-55.30.09","S","sinop","MT","Sinop",345.000,3206.800
5003,"-23.41.20","W","-49.50.02","S","siqueira campos","PR","Siqueira Campos",675.000,276.100
5004,"-08.35.27","W","-35.06.58","S","sirinhaem","PE","Sirinhaém",49.000,356.700
5005,"-10.36.14","W","-37.06.46","S","siriri","SE","Siriri",38.000,167.100
5006,"-14.48.19","W","-46.15.11","S","sitio d'abadia","GO","Sítio d'Abadia",748.000,1571.500
5007,"-13.05.05","W","-43.27.55","S","sitio do mato","BA","Sítio do Mato",428.000,1716.400
5008,"-10.21.00","W","-38.13.00","S","sitio do quinto","BA","Sítio do Quinto",332.000,671.400
5009,"-05.52.41","W","-46.41.57","S","sitio novo","MA","Sítio Novo",260.000,2928.700
5010,"-06.06.14","W","-35.54.40","S","sitio novo","RN","Sítio Novo",175.000,203.300
5011,"-05.36.00","W","-47.38.29","S","sitio novo do tocantins","TO","Sítio Novo do Tocantins",200.000,274.500
5012,"-09.27.19","W","-40.49.24","S","sobradinho","BA","Sobradinho",0.000,1328.400
5013,"-29.25.17","W","-53.01.43","S","sobradinho","RS","Sobradinho",427.000,238.300
5014,"-07.08.43","W","-35.14.11","S","sobrado","PB","Sobrado",82.000,43.500
5015,"-03.41.10","W","-40.20.59","S","sobral","CE","Sobral",69.000,2129.000
5016,"-19.14.05","W","-42.05.54","S","sobralia","MG","Sobrália",342.000,207.600
5017,"-22.35.29","W","-46.31.44","S","socorro","SP","Socorro",752.000,449.200
5018,"-07.51.56","W","-42.29.29","S","socorro do piaui","PI","Socorro do Piauí",191.000,586.600
5019,"-06.45.18","W","-35.32.24","S","solanea","PB","Solânea",626.000,109.000
5020,"-07.03.26","W","-36.21.46","S","soledade","PB","Soledade",521.000,634.700
5021,"-28.49.06","W","-52.30.37","S","soledade","RS","Soledade",726.000,1209.000
5022,"-22.03.36","W","-45.02.42","S","soledade de minas","MG","Soledade de Minas",881.000,197.400
5023,"-07.36.01","W","-37.39.07","S","solidao","PE","Solidão",586.000,130.700
5024,"-05.44.00","W","-39.00.27","S","solonopole","CE","Solonópole",155.000,1440.100
5025,"-29.06.50","W","-49.37.00","S","sombrio","SC","Sombrio",15.000,151.300
5026,"-17.34.37","W","-54.45.28","S","sonora","MS","Sonora",442.000,4088.900
5027,"-19.11.49","W","-40.05.52","S","sooretama","ES","Sooretama",59.000,587.700
5028,"-23.30.06","W","-47.27.29","S","sorocaba","SP","Sorocaba",601.000,450.200
5029,"-12.32.43","W","-55.42.41","S","sorriso","MT","Sorriso",365.000,9328.000
5030,"-06.46.10","W","-36.15.12","S","sossego","PB","Sossêgo",580.000,119.700
5031,"-00.43.00","W","-48.31.24","S","soure","PA","Soure",10.000,3528.700
5032,"-06.45.33","W","-38.13.41","S","sousa","PB","Sousa",220.000,765.000
5033,"-12.05.19","W","-41.38.16","S","souto soares","BA","Souto Soares",620.000,1100.300
5034,"-11.59.36","W","-48.58.15","S","sucupira","TO","Sucupira",250.000,1229.900
5035,"-06.28.37","W","-44.11.30","S","sucupira do norte","MA","Sucupira do Norte",485.000,1051.400
5036,"-06.24.40","W","-43.32.46","S","sucupira do riachao","MA","Sucupira do Riachão",290.000,568.600
5037,"-20.41.27","W","-50.55.26","S","sud mennucci","SP","Sud Mennucci",386.000,592.300
5038,"-26.44.10","W","-52.57.53","S","sul brasil","SC","Sul Brasil",418.000,113.300
5039,"-25.42.07","W","-52.43.20","S","sulina","PR","Sulina",470.000,168.100
5040,"-22.49.19","W","-47.16.01","S","sumare","SP","Sumaré",583.000,153.400
5041,"-07.40.18","W","-36.52.48","S","sume","PB","Sumé",532.000,843.200
5042,"-22.02.59","W","-42.40.29","S","sumidouro","RJ","Sumidouro",355.000,396.200
5043,"-07.49.59","W","-35.45.17","S","surubim","PE","Surubim",0.000,254.900
5044,"-07.02.36","W","-41.23.02","S","sussuapara","PI","Sussuapara",240.000,208.700
5045,"-20.30.05","W","-51.01.29","S","suzanapolis","SP","Suzanápolis",350.000,328.800
5046,"-23.32.33","W","-46.18.39","S","suzano","SP","Suzano",738.000,195.000
5047,"-29.38.35","W","-51.40.56","S","tabai","RS","Tabaí",79.000,94.600
5048,"-11.13.40","W","-56.48.50","S","tabapora","MT","Tabaporã",0.000,8258.100
5049,"-20.57.51","W","-49.01.54","S","tabapua","SP","Tabapuã",516.000,346.600
5050,"-04.15.09","W","-69.56.17","S","tabatinga","AM","Tabatinga",60.000,3239.300
5051,"-21.43.00","W","-48.41.15","S","tabatinga","SP","Tabatinga",490.000,367.400
5052,"-07.35.27","W","-37.32.22","S","tabira","PE","Tabira",558.000,393.300
5053,"-23.37.34","W","-46.47.30","S","taboao da serra","SP","Taboão da Serra",747.000,20.500
5054,"-12.42.21","W","-44.00.24","S","tabocas do brejo velho","BA","Tabocas do Brejo Velho",532.000,1556.500
5055,"-05.55.48","W","-38.02.42","S","taboleiro grande","RN","Taboleiro Grande",139.000,110.600
5056,"-21.21.32","W","-43.14.52","S","tabuleiro","MG","Tabuleiro",459.000,212.000
5057,"-05.14.48","W","-38.07.50","S","tabuleiro do norte","CE","Tabuleiro do Norte",39.000,832.700
5058,"-08.18.58","W","-36.17.36","S","tacaimbo","PE","Tacaimbó",576.000,210.900
5059,"-09.06.19","W","-38.08.57","S","tacaratu","PE","Tacaratu",514.000,1253.700
5060,"-22.23.23","W","-51.17.05","S","taciba","SP","Taciba",416.000,609.800
5061,"-06.29.18","W","-35.38.14","S","tacima","PB","Tacima",168.000,262.600
5062,"-23.37.57","W","-55.00.57","S","tacuru","MS","Tacuru",372.000,1789.500
5063,"-23.27.07","W","-49.24.32","S","taguai","SP","Taguaí",575.000,146.100
5064,"-12.24.14","W","-46.26.10","S","taguatinga","TO","Taguatinga",599.000,2446.800
5065,"-21.08.40","W","-48.30.45","S","taiacu","SP","Taiaçu",565.000,107.200
5066,"-02.56.50","W","-48.57.11","S","tailandia","PA","Tailândia",460.000,4475.500
5067,"-27.06.59","W","-49.59.53","S","taio","SC","Taió",359.000,715.200
5068,"-15.48.28","W","-42.13.59","S","taiobeiras","MG","Taiobeiras",821.000,1198.400
5069,"-12.11.18","W","-46.59.19","S","taipas do tocantins","TO","Taipas do Tocantins",407.000,1276.700
5070,"-05.37.18","W","-35.35.48","S","taipu","RN","Taipu",41.000,354.300
5071,"-21.07.26","W","-48.27.06","S","taiuva","SP","Taiúva",630.000,132.500
5072,"-12.47.42","W","-49.05.33","S","talisma","TO","Talismã",270.000,2165.200
5073,"-08.45.35","W","-35.06.17","S","tamandare","PE","Tamandaré",8.000,98.900
5074,"-23.43.24","W","-51.05.50","S","tamarana","PR","Tamarana",753.000,409.000
5075,"-21.42.18","W","-47.16.28","S","tambau","SP","Tambaú",698.000,563.000
5076,"-23.12.01","W","-52.28.07","S","tamboara","PR","Tamboara",340.000,194.200
5077,"-04.49.56","W","-40.19.14","S","tamboril","CE","Tamboril",322.000,2046.600
5078,"-08.24.00","W","-42.54.49","S","tamboril do piaui","PI","Tamboril do Piauí",350.000,1711.300
5079,"-20.37.35","W","-49.38.57","S","tanabi","SP","Tanabi",518.000,747.300
5080,"-06.11.58","W","-35.48.06","S","tangara","RN","Tangará",186.000,360.200
5081,"-27.06.17","W","-51.14.50","S","tangara","SC","Tangará",641.000,459.800
5082,"-14.37.10","W","-57.29.09","S","tangara da serra","MT","Tangará da Serra",387.000,11770.000
5083,"-22.43.49","W","-42.42.51","S","tangua","RJ","Tanguá",20.000,143.700
5084,"-14.01.17","W","-41.14.53","S","tanhacu","BA","Tanhaçu",430.000,1346.700
5085,"-09.31.55","W","-36.25.58","S","tanque d'arca","AL","Tanque d'Arca",212.000,156.600
5086,"-06.36.00","W","-42.16.56","S","tanque do piaui","PI","Tanque do Piauí",280.000,418.900
5087,"-13.32.47","W","-42.29.29","S","tanque novo","BA","Tanque Novo",835.000,829.000
5088,"-11.58.43","W","-39.06.14","S","tanquinho","BA","Tanquinho",248.000,215.500
5089,"-19.45.31","W","-41.36.56","S","taparuba","MG","Taparuba",233.000,191.400
5090,"-05.37.42","W","-63.11.00","S","tapaua","AM","Tapauá",54.000,89713.000
5091,"-23.43.59","W","-52.52.24","S","tapejara","PR","Tapejara",515.000,596.200
5092,"-28.04.05","W","-52.00.50","S","tapejara","RS","Tapejara",658.000,315.100
5093,"-28.37.34","W","-52.52.12","S","tapera","RS","Tapera",409.000,182.400
5094,"-13.32.17","W","-39.05.55","S","taperoa","BA","Taperoá",15.000,410.100
5095,"-07.12.27","W","-36.49.36","S","taperoa","PB","Taperoá",532.000,610.200
5096,"-30.40.24","W","-51.23.45","S","tapes","RS","Tapes",7.000,805.300
5097,"-19.55.20","W","-46.49.23","S","tapira","MG","Tapira",1091.000,1183.700
5098,"-23.19.22","W","-53.04.05","S","tapira","PR","Tapira",370.000,436.300
5099,"-19.53.16","W","-46.01.13","S","tapirai","MG","Tapiraí",673.000,413.700
5100,"-23.57.49","W","-47.30.26","S","tapirai","SP","Tapiraí",875.000,757.000
5101,"-11.50.50","W","-40.47.29","S","tapiramuta","BA","Tapiramutá",820.000,666.500
5102,"-21.28.06","W","-46.44.55","S","tapiratiba","SP","Tapiratiba",760.000,221.200
5103,"-12.47.06","W","-56.32.30","S","tapurah","MT","Tapurah",393.000,11645.000
5104,"-29.39.02","W","-50.46.50","S","taquara","RS","Taquara",57.000,445.700
5105,"-19.40.11","W","-43.41.14","S","taquaracu de minas","MG","Taquaraçu de Minas",742.000,330.300
5106,"-21.04.19","W","-48.24.37","S","taquaral","SP","Taquaral",639.000,54.400
5107,"-16.03.15","W","-49.36.21","S","taquaral de goias","GO","Taquaral de Goiás",769.000,211.100
5108,"-09.38.42","W","-36.29.50","S","taquarana","AL","Taquarana",159.000,167.200
5109,"-29.47.59","W","-51.51.52","S","taquari","RS","Taquari",54.000,346.500
5110,"-21.24.22","W","-48.30.17","S","taquaritinga","SP","Taquaritinga",565.000,595.800
5111,"-07.54.11","W","-36.02.39","S","taquaritinga do norte","PE","Taquaritinga do Norte",774.000,450.700
5112,"-23.31.59","W","-49.14.40","S","taquarituba","SP","Taquarituba",618.000,448.100
5113,"-23.55.28","W","-48.41.35","S","taquarivai","SP","Taquarivaí",555.000,233.500
5114,"-27.24.00","W","-53.28.02","S","taquarucu do sul","RS","Taquaruçu do Sul",545.000,76.900
5115,"-22.29.16","W","-53.21.05","S","taquarussu","MS","Taquarussu",276.000,1056.100
5116,"-22.18.09","W","-51.33.33","S","tarabai","SP","Tarabai",445.000,197.700
5117,"-08.09.41","W","-70.45.56","S","tarauaca","AC","Tarauacá",168.000,16120.000
5118,"-06.41.04","W","-39.45.41","S","tarrafas","CE","Tarrafas",280.000,451.100
5119,"-01.30.20","W","+50.54.43","N","tartarugalzinho","AP","Tartarugalzinho",13.000,6742.000
5120,"-22.44.48","W","-50.34.38","S","taruma","SP","Tarumã",441.000,304.200
5121,"-19.16.51","W","-42.00.24","S","tarumirim","MG","Tarumirim",284.000,732.900
5122,"-08.28.31","W","-45.44.34","S","tasso fragoso","MA","Tasso Fragoso",242.000,4442.900
5123,"-23.21.20","W","-47.51.25","S","tatui","SP","Tatuí",645.000,525.400
5124,"-06.00.11","W","-40.17.34","S","taua","CE","Tauá",402.000,3957.400
5125,"-23.01.35","W","-45.33.19","S","taubate","SP","Taubaté",580.000,627.400
5126,"-07.38.09","W","-37.52.42","S","tavares","PB","Tavares",724.000,212.200
5127,"-31.17.14","W","-51.05.37","S","tavares","RS","Tavares",15.000,652.300
5128,"-03.21.15","W","-64.42.41","S","tefe","AM","Tefé",75.000,23809.000
5129,"-07.13.22","W","-37.15.15","S","teixeira","PB","Teixeira",768.000,183.000
5130,"-17.32.06","W","-39.44.31","S","teixeira de freitas","BA","Teixeira de Freitas",186.000,1157.400
5131,"-25.22.06","W","-50.27.38","S","teixeira soares","PR","Teixeira Soares",902.000,893.700
5132,"-20.39.04","W","-42.51.24","S","teixeiras","MG","Teixeiras",648.000,167.000
5133,"-10.55.03","W","-62.14.58","S","teixeiropolis","RO","Teixeirópolis",260.000,455.800
5134,"-03.59.20","W","-39.34.50","S","tejucuoca","CE","Tejuçuoca",140.000,804.500
5135,"-23.20.34","W","-49.22.35","S","tejupa","SP","Tejupá",765.000,297.000
5136,"-24.19.26","W","-50.36.56","S","telemaco borba","PR","Telêmaco Borba",700.000,1386.800
5137,"-10.12.30","W","-36.53.02","S","telha","SE","Telha",23.000,56.500
5138,"-06.27.54","W","-38.10.47","S","tenente ananias","RN","Tenente Ananias",340.000,210.400
5139,"-06.08.53","W","-36.43.09","S","tenente laurentino cruz","RN","Tenente Laurentino Cruz",730.000,65.500
5140,"-27.22.16","W","-53.45.30","S","tenente portela","RS","Tenente Portela",390.000,341.600
5141,"-06.56.31","W","-36.37.46","S","tenorio","PB","Tenório",610.000,83.400
5142,"-12.17.36","W","-38.37.42","S","teodoro sampaio","BA","Teodoro Sampaio",121.000,230.200
5143,"-22.31.57","W","-52.10.03","S","teodoro sampaio","SP","Teodoro Sampaio",321.000,1560.600
5144,"-11.29.19","W","-38.59.52","S","teofilandia","BA","Teofilândia",430.000,266.900
5145,"-17.51.27","W","-41.30.19","S","teofilo otoni","MG","Teófilo Otoni",334.000,3253.400
5146,"-13.36.06","W","-39.29.29","S","teolandia","BA","Teolândia",192.000,289.300
5147,"-09.54.19","W","-36.21.10","S","teotonio vilela","AL","Teotônio Vilela",156.000,299.100
5148,"-20.26.32","W","-54.51.37","S","terenos","MS","Terenos",437.000,2849.300
5149,"-05.05.21","W","-42.48.07","S","teresina","PI","Teresina",72.000,1679.800
5150,"-13.46.35","W","-47.15.53","S","teresina de goias","GO","Teresina de Goiás",754.000,777.500
5151,"-22.24.44","W","-42.57.56","S","teresopolis","RJ","Teresópolis",871.000,772.400
5152,"-09.03.22","W","-36.37.22","S","terezinha","PE","Terezinha",736.000,142.500
5153,"-16.23.41","W","-49.04.47","S","terezopolis de goias","GO","Terezópolis de Goiás",0.000,107.300
5154,"-01.02.28","W","-47.54.27","S","terra alta","PA","Terra Alta",35.000,207.400
5155,"-23.46.05","W","-52.26.39","S","terra boa","PR","Terra Boa",575.000,316.000
5156,"-29.35.07","W","-50.04.15","S","terra de areia","RS","Terra de Areia",14.000,338.300
